"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"242360_at"	1.62215655572585e-08	1.02144838847033e-10	-26.3976526950367	15.3250911378594	-4.93278507463115	"LDB2"	"LIM domain binding 2"
"237257_at"	1.62215655572585e-08	1.02555942701834e-10	-26.3871090977486	15.3210489784101	-1.77132557238826	"RAB4B"	"RAB4B, member RAS oncogene family"
"225276_at"	1.62215655572585e-08	1.02654991912418e-10	26.3845757081864	15.3200774654517	1.87530052110489	"GSPT1"	"G1 to S phase transition 1"
"222067_x_at"	1.63053084203259e-08	1.03727405545253e-10	-26.3573169408879	15.3096174847989	-1.44484705953976	"HIST1H2BD"	"histone cluster 1, H2bd"
"222512_at"	1.63053084203259e-08	1.03994992406912e-10	-26.350563553993	15.3070241189816	-2.15792679426743	"NUB1"	"negative regulator of ubiquitin like proteins 1"
"221432_s_at"	1.63053084203259e-08	1.04079609303955e-10	-26.3484319491022	15.3062054057182	-3.17532721619329	"SLC25A28"	"solute carrier family 25 member 28"
"203149_at"	1.63067458889264e-08	1.04387033582519e-10	-26.340703515955	15.3032364162246	-2.04711450740054	"NECTIN2"	"nectin cell adhesion molecule 2"
"205158_at"	1.63644699333867e-08	1.05055856362483e-10	26.3239756640754	15.2968067882286	2.37285537278412	"RNASE4"	"ribonuclease A family member 4"
"1569171_a_at"	1.63773560618999e-08	1.05438122245794e-10	-26.3144672309785	15.2931500002589	-3.24868230352638	""	""
"227085_at"	1.64550621592827e-08	1.06294231427924e-10	26.2933089423294	15.2850074949541	1.53311638827587	"H2AFV"	"H2A histone family member V"
"224615_x_at"	1.64550621592827e-08	1.06825942167067e-10	-26.28026186962	15.2799827911816	-1.72118015629539	"HM13"	"histocompatibility minor 13"
"228468_at"	1.64550621592827e-08	1.06841281509746e-10	-26.2798865318871	15.2798381988832	-2.70375714246689	"MASTL"	"microtubule associated serine/threonine kinase like"
"232549_at"	1.6477819328867e-08	1.07384302402265e-10	-26.2666373238168	15.2747326746536	-4.39331498424709	"RBM11"	"RNA binding motif protein 11"
"226974_at"	1.6477819328867e-08	1.07591796989585e-10	26.2615940407418	15.2727885014805	1.9317105949714	"NEDD4L"	"neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase"
"211414_at"	1.66185896734396e-08	1.08939568748134e-10	-26.2290931331627	15.2602493362331	-2.2960876131272	"GLS"	"glutaminase"
"202364_at"	1.66185896734396e-08	1.09232103831577e-10	26.2220970319084	15.2575478726464	1.43294185395794	"MXI1"	"MAX interactor 1, dimerization protein"
"228846_at"	1.66185896734396e-08	1.09947444391866e-10	-26.2050755643704	15.2509718227465	-2.93441712911988	"MXD1"	"MAX dimerization protein 1"
"1570238_at"	1.66185896734396e-08	1.10174537397263e-10	-26.1996972952616	15.2488929851021	-2.66654928341554	"ZNF527"	"zinc finger protein 527"
"234975_at"	1.66185896734396e-08	1.10178123740489e-10	26.1996124570467	15.2488601891095	1.74928657295473	"GSPT1"	"G1 to S phase transition 1"
"208579_x_at"	1.66185896734396e-08	1.10334669436828e-10	-26.1959121747833	15.2474296504432	-1.97673318230266	"H2BFS"	"H2B histone family member S"
"227790_at"	1.66987427209331e-08	1.1136509005556e-10	26.171698838241	15.2380630676491	2.26269315576366	"UBE3D"	"ubiquitin protein ligase E3D"
"222405_at"	1.66987427209331e-08	1.11477660596993e-10	26.1690684987189	15.2370449683601	1.96467975890242	"HACD3"	"3-hydroxyacyl-CoA dehydratase 3"
"206212_at"	1.68471894111054e-08	1.1277679605788e-10	-26.1389218550823	15.2253681389016	-3.28009730457408	"CPA2"	"carboxypeptidase A2"
"236350_at"	1.69337650519007e-08	1.1383768371399e-10	26.1145849534446	15.2159305112818	1.71294154412519	""	""
"203507_at"	1.69337650519007e-08	1.14047019601101e-10	-26.1098121498534	15.2140784959761	-3.90707519036392	"LOC101928634///SNORA67///CD68"	"uncharacterized LOC101928634///small nucleolar RNA, H/ACA box 67///CD68 molecule"
"210514_x_at"	1.69337650519007e-08	1.14285492531346e-10	-26.1043867232369	15.2119727753984	-1.93076146404694	"HLA-G"	"major histocompatibility complex, class I, G"
"242872_at"	1.6944164288771e-08	1.14937781691805e-10	-26.0896098859288	15.2062350700797	-13.4379219608522	"MIR1178///CIT"	"microRNA 1178///citron rho-interacting serine/threonine kinase"
"235919_at"	1.6944164288771e-08	1.1497549064717e-10	26.0887584483742	15.2059043531179	3.06058051668512	"CEP78"	"centrosomal protein 78"
"209806_at"	1.70222174695949e-08	1.16001016218705e-10	-26.0657196223986	15.1969509382621	-1.67760638106048	"HIST1H2BK"	"histone cluster 1, H2bk"
"227274_at"	1.70222174695949e-08	1.16349550924615e-10	26.0579404803189	15.1939257670273	1.67892706958842	"SYNJ2BP-COX16///SYNJ2BP"	"SYNJ2BP-COX16 readthrough///synaptojanin 2 binding protein"
"1552915_at"	1.70222174695949e-08	1.16677120947519e-10	-26.0506525243999	15.1910906839977	-5.96717210389334	"IFNL2"	"interferon lambda 2"
"220176_at"	1.70222174695949e-08	1.16750462754423e-10	26.0490238507301	15.1904569922669	2.37272804748041	"NUBPL"	"nucleotide binding protein like"
"213397_x_at"	1.70885995075276e-08	1.17772371560554e-10	26.0264467579492	15.1816679838266	2.21425267256852	"RNASE4"	"ribonuclease A family member 4"
"232832_at"	1.70885995075276e-08	1.17830855314822e-10	-26.0251611792724	15.1811672635143	-3.55294826263431	"LOC93429"	"uncharacterized LOC93429"
"218943_s_at"	1.76738303669971e-08	1.22236927697303e-10	-25.9302692274367	15.1441305159054	-4.86103690359988	"DDX58"	"DEXD/H-box helicase 58"
"1555785_a_at"	1.76738303669971e-08	1.22823611485133e-10	-25.9179176621497	15.1392984032715	-2.43263959719765	"XRN1"	"5'-3' exoribonuclease 1"
"202911_at"	1.76738303669971e-08	1.22835949509994e-10	25.9176586025468	15.1391970275773	1.43789497956154	"MSH6"	"mutS homolog 6"
"207070_at"	1.77366266511467e-08	1.2359679477068e-10	-25.9017381591838	15.132964816446	-2.01435484324627	"RGR"	"retinal G protein coupled receptor"
"222838_at"	1.78513727478498e-08	1.24722896930564e-10	-25.8783710442634	15.1238097104281	-2.92543478035229	"SLAMF7"	"SLAM family member 7"
"1559237_a_at"	1.7882999814258e-08	1.2527094520093e-10	-25.86708237032	15.1193835326998	-2.35340134257141	"HHIPL1"	"HHIP like 1"
"212551_at"	1.8461999547645e-08	1.29664523571938e-10	25.7784958735294	15.0845739343953	1.70117556439693	"CAP2"	"CAP, adenylate cyclase-associated protein, 2 (yeast)"
"224882_at"	1.85835534905019e-08	1.30858127002162e-10	25.7549975471668	15.0753177884264	2.01464919470485	"ACSS1"	"acyl-CoA synthetase short-chain family member 1"
"1559776_at"	1.86329287483204e-08	1.31546602594452e-10	25.7415502686109	15.0700165405251	1.91195019694181	""	""
"211924_s_at"	1.87621557790412e-08	1.33705135469821e-10	-25.6998849854445	15.053571260851	-3.30519605065702	"PLAUR"	"plasminogen activator, urokinase receptor"
"238480_at"	1.87621557790412e-08	1.33747035271205e-10	25.6990835259753	15.0532546310769	1.22738653201572	"TTC39C"	"tetratricopeptide repeat domain 39C"
"206503_x_at"	1.87621557790412e-08	1.33819670672756e-10	-25.6976948081388	15.0527059689164	-2.70614270542531	"PML"	"promyelocytic leukemia"
"1555756_a_at"	1.87621557790412e-08	1.34141522665197e-10	-25.6915512444914	15.0502783364945	-3.68382032213013	"CLEC7A"	"C-type lectin domain family 7 member A"
"223952_x_at"	1.87621557790412e-08	1.34174721712028e-10	-25.6909184556205	15.0500282525617	-1.37273635584857	"DHRS9"	"dehydrogenase/reductase 9"
"237151_s_at"	1.89112904159299e-08	1.35587121043338e-10	25.6641553848452	15.0394448983281	3.09582912645778	"CFAP221"	"cilia and flagella associated protein 221"
"209139_s_at"	1.89374317003493e-08	1.36639315223519e-10	25.644415695131	15.0316309611937	1.86186545319544	"PRKRA"	"protein activator of interferon induced protein kinase EIF2AK2"
"1569590_at"	1.89374317003493e-08	1.36714045600245e-10	-25.6430200615268	15.0310782451563	-2.50962541056604	"DOCK5"	"dedicator of cytokinesis 5"
"217922_at"	1.89374317003493e-08	1.36813635512354e-10	25.6411614614453	15.0303421269392	1.62222487656339	"MAN1A2"	"mannosidase alpha class 1A member 2"
"230336_at"	1.90638200840503e-08	1.38075404723985e-10	-25.6177413334718	15.0210611970289	-2.12369863836167	""	""
"225443_at"	1.93314247907845e-08	1.40367181379816e-10	-25.5757971755912	15.0044157198955	-1.36455947038111	"DCP1A"	"decapping mRNA 1A"
"1554190_s_at"	1.94178333086832e-08	1.41349751382824e-10	25.5580436365152	14.9973610187925	2.88889398571619	"PLEKHS1"	"pleckstrin homology domain containing S1"
"208496_x_at"	1.94843263231739e-08	1.42190145458553e-10	-25.5429660567488	14.991365339099	-3.45693897705131	"HIST1H3G"	"histone cluster 1, H3g"
"210219_at"	1.96259925441293e-08	1.43582935850969e-10	-25.5181918272197	14.9815051049345	-2.09004899048252	"SP100"	"SP100 nuclear antigen"
"209040_s_at"	1.97725693259609e-08	1.45016923634391e-10	-25.4929586657049	14.9714511670664	-1.85797564797969	"PSMB8"	"proteasome subunit beta 8"
"214118_x_at"	1.98018573421068e-08	1.45593903091485e-10	25.4828829544209	14.9674334668508	1.46587589636388	"PCM1"	"pericentriolar material 1"
"202145_at"	2.00889258505944e-08	1.48072009470316e-10	-25.4401005272403	14.9503540671244	-2.70973660808392	"LY6E"	"lymphocyte antigen 6 complex, locus E"
"223082_at"	2.03915487190807e-08	1.51035038528219e-10	-25.3899654688876	14.9302983669061	-1.31696327045499	"SH3KBP1"	"SH3 domain containing kinase binding protein 1"
"205412_at"	2.03915487190807e-08	1.51048509030227e-10	25.3897400155484	14.9302080778359	1.81099635878807	"ACAT1"	"acetyl-CoA acetyltransferase 1"
"212936_at"	2.04935390070926e-08	1.52178817318328e-10	25.3709003970913	14.9226600529688	2.07963195774367	"FAM172A"	"family with sequence similarity 172 member A"
"214926_at"	2.0566613465571e-08	1.53097607324873e-10	-25.3556990241645	14.9165651002612	-2.4367168490492	"SPTAN1"	"spectrin alpha, non-erythrocytic 1"
"202446_s_at"	2.05691770700052e-08	1.53492898848873e-10	-25.3491896841132	14.9139539451397	-1.50378236443452	"PLSCR1"	"phospholipid scramblase 1"
"215071_s_at"	2.07102907443928e-08	1.55025885854383e-10	-25.3241184623738	14.9038898623641	-1.7118361736776	"HIST1H2AC"	"histone cluster 1, H2ac"
"202767_at"	2.07102907443928e-08	1.55606383260202e-10	-25.3146956171059	14.9001044622902	-2.03869699422033	"ACP2"	"acid phosphatase 2, lysosomal"
"226098_at"	2.07102907443928e-08	1.55786859180565e-10	25.3117739204061	14.8989304210125	2.15690907739514	"IFT80"	"intraflagellar transport 80"
"224701_at"	2.07102907443928e-08	1.56410033118151e-10	-25.3017139176442	14.8948867948778	-1.98208457152383	"PARP14"	"poly(ADP-ribose) polymerase family member 14"
"227180_at"	2.07102907443928e-08	1.56439873387e-10	-25.3012333044712	14.8946935669979	-2.96529273882794	"ELOVL7"	"ELOVL fatty acid elongase 7"
"235203_at"	2.07188169685719e-08	1.56883223136511e-10	25.2941044479154	14.8918269670642	3.25161382148097	""	""
"239901_at"	2.09454364180934e-08	1.5898227916797e-10	-25.2606498949204	14.878362398718	-2.88741374169069	""	""
"234695_x_at"	2.09480133078688e-08	1.59384975511174e-10	-25.2542871537641	14.8757993068037	-1.85645021902375	"NUTM2B"	"NUT family member 2B"
"235439_at"	2.14279442471872e-08	1.63428491103376e-10	-25.1913588823788	14.850411067557	-3.06687854385295	"RBMS2"	"RNA binding motif single stranded interacting protein 2"
"226805_at"	2.17726838398361e-08	1.66808008554815e-10	25.1400604045127	14.8296623374644	1.92853466769554	"FITM2"	"fat storage inducing transmembrane protein 2"
"1558956_s_at"	2.17726838398361e-08	1.66854220921652e-10	25.1393668586308	14.8293814945317	2.1768565797074	"IFT80"	"intraflagellar transport 80"
"224755_at"	2.20174205618023e-08	1.69723101011471e-10	25.0967188873983	14.8120950750491	1.42284397465212	"TM9SF3"	"transmembrane 9 superfamily member 3"
"239050_s_at"	2.20174205618023e-08	1.69839340609897e-10	25.0950076021174	14.811400758805	2.36647628750008	"CRIPT"	"CXXC repeat containing interactor of PDZ3 domain"
"218617_at"	2.20174205618023e-08	1.70253077052222e-10	25.0889269588408	14.8089332443381	1.50923676813348	"TRIT1"	"tRNA isopentenyltransferase 1"
"218400_at"	2.20174205618023e-08	1.70340537679787e-10	-25.0876436336666	14.8084123879021	-4.08716747939219	"OAS3"	"2'-5'-oligoadenylate synthetase 3"
"224003_at"	2.21141443380419e-08	1.72439607848481e-10	-25.0570585663013	14.795990180515	-1.66194429945333	"TTTY14"	"testis-specific transcript, Y-linked 14 (non-protein coding)"
"1552701_a_at"	2.21141443380419e-08	1.72731440615707e-10	-25.0528386888139	14.7942749376758	-2.11138794008586	"CARD16"	"caspase recruitment domain family member 16"
"225931_s_at"	2.21141443380419e-08	1.73086696928973e-10	-25.0477122521038	14.792190774299	-2.20470019642964	"RNF213"	"ring finger protein 213"
"217807_s_at"	2.21141443380419e-08	1.73102992898328e-10	25.0474773740893	14.7920952727579	1.06698490878446	"SNORD23///GLTSCR2"	"small nucleolar RNA, C/D box 23///glioma tumor suppressor candidate region gene 2"
"223454_at"	2.21141443380419e-08	1.73111180186227e-10	-25.0473593777465	14.7920472949974	-1.89831167769611	"CXCL16"	"C-X-C motif chemokine ligand 16"
"240198_at"	2.21612173636048e-08	1.73926305639736e-10	-25.0356422118864	14.7872817947762	-1.54311569582639	""	""
"206791_s_at"	2.21612173636048e-08	1.74700903031583e-10	-25.0245632961457	14.7827735889373	-1.83542840743192	"LOC729966///PDE4C"	"uncharacterized LOC729966///phosphodiesterase 4C"
"35254_at"	2.21612173636048e-08	1.75030462731157e-10	-25.0198659931659	14.7808615015876	-2.14371105510078	"TRAFD1"	"TRAF-type zinc finger domain containing 1"
"200629_at"	2.21612173636048e-08	1.75575316792542e-10	-25.0121212755985	14.7777080571756	-3.11965291670112	"WARS"	"tryptophanyl-tRNA synthetase"
"234000_s_at"	2.21612173636048e-08	1.75578562453884e-10	25.0120752198118	14.7776893012189	2.15116015152879	"HACD3"	"3-hydroxyacyl-CoA dehydratase 3"
"229074_at"	2.21612173636048e-08	1.75911629369995e-10	-25.0073539729082	14.7757663959532	-2.12877713991889	"EHD4"	"EH domain containing 4"
"212569_at"	2.22109629563656e-08	1.76712736827052e-10	-24.9960382494021	14.7711559938547	-1.81380520982664	"SMCHD1"	"structural maintenance of chromosomes flexible hinge domain containing 1"
"206008_at"	2.25935611124861e-08	1.80169961500575e-10	-24.9478416114909	14.751492986276	-2.8293073271907	"TGM1"	"transglutaminase 1"
"1569361_a_at"	2.28759831147193e-08	1.82840505187606e-10	-24.9113011701777	14.7365571771786	-3.80566290146429	"LOC100129098"	"translation initiation factor IF-2"
"214084_x_at"	2.32993600574495e-08	1.86650566166673e-10	-24.860169846291	14.715616371297	-4.84925636390933	"NCF1"	"neutrophil cytosolic factor 1"
"214866_at"	2.38368824223272e-08	1.9171104480845e-10	-24.7940000586997	14.6884452937838	-3.44313737189716	"PLAUR"	"plasminogen activator, urokinase receptor"
"230479_at"	2.38368824223272e-08	1.91828591967516e-10	24.7924858813428	14.6878225883692	2.23614665165722	"EIF3F"	"eukaryotic translation initiation factor 3 subunit F"
"1554406_a_at"	2.40310428133689e-08	1.93830633391782e-10	-24.7668518253939	14.6772741595039	-3.33881048838786	"CLEC7A"	"C-type lectin domain family 7 member A"
"218747_s_at"	2.42294122835466e-08	1.96122838783593e-10	-24.7378566866351	14.6653280019796	-1.5775851110233	"TAPBPL"	"TAP binding protein like"
"230523_at"	2.42294122835466e-08	1.96316957322563e-10	24.7354182810805	14.6643226559441	2.05003904879736	"QSOX1"	"quiescin sulfhydryl oxidase 1"
"203148_s_at"	2.47012573076712e-08	2.00591828890828e-10	-24.682380137209	14.6424279244608	-1.95264977453759	"TRIM14"	"tripartite motif containing 14"
"211434_s_at"	2.47922180684848e-08	2.02430436267806e-10	-24.6599486263749	14.6331522170596	-2.75791079792903	"CCRL2"	"C-C motif chemokine receptor like 2"
"241782_at"	2.47922180684848e-08	2.02629544072773e-10	24.6575328739699	14.6321527146646	2.69253282907127	"NEBL"	"nebulette"
"205258_at"	2.47922180684848e-08	2.02690836334938e-10	24.6567897458873	14.6318452282146	1.90713014356857	"INHBB"	"inhibin beta B subunit"
"229521_at"	2.48728724353744e-08	2.03805155026022e-10	-24.643322173906	14.6262709247351	-1.99166073057012	"CCDC71L"	"coiled-coil domain containing 71-like"
"211678_s_at"	2.50309369733805e-08	2.05558128962923e-10	-24.6222984553408	14.6175623255353	-1.66053328363134	"RNF114"	"ring finger protein 114"
"223220_s_at"	2.50643840945284e-08	2.0629122711546e-10	-24.6135645180324	14.6139420628141	-2.75804497657519	"PARP9"	"poly(ADP-ribose) polymerase family member 9"
"208436_s_at"	2.50859002952183e-08	2.07298307393096e-10	-24.6016217665251	14.6089894214979	-3.39003065103864	"IRF7"	"interferon regulatory factor 7"
"201990_s_at"	2.50859002952183e-08	2.07385952143368e-10	24.6005854169143	14.6085595230498	1.70343770973362	"CREBL2"	"cAMP responsive element binding protein like 2"
"AFFX-HUMISGF3A/M97935_5_at"	2.52701473296982e-08	2.09371316695991e-10	-24.577237426078	14.5988689821495	-3.30403993553654	"STAT1"	"signal transducer and activator of transcription 1"
"242323_at"	2.52791520119086e-08	2.09908276422615e-10	24.5709644490628	14.5962636537906	2.17851671644694	"PLA2G12A"	"phospholipase A2 group XIIA"
"226272_at"	2.52855945349284e-08	2.10424243500547e-10	24.5649532732261	14.5937663658065	1.40522383421095	"RCAN3"	"RCAN family member 3"
"220445_s_at"	2.54305554110421e-08	2.12095715911023e-10	-24.5455905272292	14.5857176799049	-15.8667350610698	"CSAG2///CSAG3"	"CSAG family member 2///CSAG family member 3"
"226694_at"	2.55301609573922e-08	2.13393389255203e-10	-24.5306729948199	14.5795119723462	-2.9138682957732	"PALM2-AKAP2///AKAP2"	"PALM2-AKAP2 readthrough///A-kinase anchoring protein 2"
"205997_at"	2.55411627466174e-08	2.13952492692287e-10	-24.5242764020434	14.5768497018114	-2.2612445275192	"ADAM28"	"ADAM metallopeptidase domain 28"
"225918_at"	2.56835783396051e-08	2.15835774389889e-10	24.502864237932	14.5679323257311	1.73817324958348	"GLG1"	"golgi glycoprotein 1"
"221974_at"	2.56835783396051e-08	2.16084975513824e-10	24.5000462772203	14.5667581059458	2.10792352943758	"LOC101930404///SNORD116-28///SNORD115-26///SNORD115-13///SNORD115-7///SNORD116-22///SNORD116-4///PWARSN///SNORD107///SNRPN///IPW"	"uncharacterized LOC101930404///small nucleolar RNA, C/D box 116-28///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 116-22///small nucleolar RNA, C/D box 116-4///Prader Willi/Angelman region RNA, SNRPN neighbor///small nucleolar RNA, C/D box 107///small nuclear ribonucleoprotein polypeptide N///imprinted in Prader-Willi syndrome (non-protein coding)"
"209732_at"	2.57404640518497e-08	2.17532561003673e-10	-24.4837471755549	14.559963473726	-2.95586770640453	"CLEC2B"	"C-type lectin domain family 2 member B"
"240344_x_at"	2.57404640518497e-08	2.17671744249975e-10	24.482186311941	14.5593125310683	2.1302882795564	"LYRM7"	"LYR motif containing 7"
"219251_s_at"	2.57404640518497e-08	2.17975946154667e-10	24.4787786615821	14.5578912445484	1.29775397305482	"WDR60"	"WD repeat domain 60"
"221816_s_at"	2.57927098437737e-08	2.19177953746879e-10	-24.4653646794627	14.5522943168251	-1.59174302195849	"PHF11"	"PHD finger protein 11"
"232277_at"	2.57927098437737e-08	2.19361866984084e-10	-24.4633193900078	14.551440629677	-2.24243265606101	"SLC28A3"	"solute carrier family 28 member 3"
"212406_s_at"	2.60577778988003e-08	2.22092812086711e-10	24.4331680898555	14.5388465413073	1.5001576390615	"PCMTD2"	"protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2"
"216244_at"	2.63880171187728e-08	2.25390105065696e-10	-24.3973011873795	14.5238426338848	-3.58128460652822	"IL1RN"	"interleukin 1 receptor antagonist"
"211530_x_at"	2.66651198133011e-08	2.2824464696159e-10	-24.3667120248231	14.5110272153837	-1.46178028995514	"HLA-G"	"major histocompatibility complex, class I, G"
"208663_s_at"	2.68374746620801e-08	2.30210802313957e-10	24.3458857709993	14.502291805124	2.15195619854915	"TTC3P1///TTC3"	"tetratricopeptide repeat domain 3 pseudogene 1///tetratricopeptide repeat domain 3"
"200662_s_at"	2.69402702396416e-08	2.3181091002883e-10	24.329080282095	14.4952368445211	1.00673165593639	"TOMM20"	"translocase of outer mitochondrial membrane 20"
"226546_at"	2.69402702396416e-08	2.32322438999043e-10	24.3237346547331	14.4929916149154	3.58137662203548	"LOC100506844"	"uncharacterized LOC100506844"
"238354_x_at"	2.69402702396416e-08	2.32570782864396e-10	-24.3211440410093	14.4919033287835	-1.88304619899606	""	""
"206084_at"	2.71380822247328e-08	2.35326506609279e-10	-24.2925994973418	14.4799036098056	-4.33309757753007	"PTPRR"	"protein tyrosine phosphatase, receptor type R"
"202708_s_at"	2.71380822247328e-08	2.35327090046415e-10	-24.2925934928194	14.4799010839503	-1.94094945114981	"HIST2H2BE"	"histone cluster 2, H2be"
"217846_at"	2.71380822247328e-08	2.35767518184693e-10	24.2880654183154	14.4779961129028	1.3783901017004	"MIR6890///QARS"	"microRNA 6890///glutaminyl-tRNA synthetase"
"219857_at"	2.71873081215348e-08	2.36692431016928e-10	24.2785864398974	14.4740070140519	3.21760783540993	"PLEKHS1"	"pleckstrin homology domain containing S1"
"1553646_at"	2.8044925368473e-08	2.44856825725296e-10	-24.1966349470997	14.4394469194711	-2.79595041112782	"HDX"	"highly divergent homeobox"
"228841_at"	2.8044925368473e-08	2.45184715612805e-10	24.1934065446801	14.4380828108877	2.04832839711072	"LYRM7"	"LYR motif containing 7"
"214329_x_at"	2.85910118074566e-08	2.50481840983479e-10	-24.1418975122743	14.4162912913196	-1.52445617013621	"TNFSF10"	"tumor necrosis factor superfamily member 10"
"226850_at"	2.87608120307292e-08	2.52652964831287e-10	24.1211297428925	14.407490715742	1.22056938085557	"SUMF1"	"sulfatase modifying factor 1"
"226364_at"	2.87608120307292e-08	2.53441514231385e-10	24.1136353193001	14.4043128166475	1.66455005754935	"HIP1"	"huntingtin interacting protein 1"
"208966_x_at"	2.87608120307292e-08	2.53547533585944e-10	-24.1126296549752	14.4038862967039	-1.61474041672379	"IFI16"	"interferon gamma inducible protein 16"
"212143_s_at"	2.88436326795047e-08	2.54805205015103e-10	-24.100734863107	14.3988400169724	-1.61280055467907	"IGFBP3"	"insulin like growth factor binding protein 3"
"48808_at"	2.93011262309412e-08	2.59382626351633e-10	24.0579798113972	14.3806787881213	1.9131673332571	"DHFR"	"dihydrofolate reductase"
"214455_at"	2.94137029116723e-08	2.60917163459736e-10	-24.0438314941318	14.374661115423	-1.86044130973852	"HIST1H2BC///HIST1H2BI///HIST1H2BE///HIST1H2BF///HIST1H2BG"	"histone cluster 1, H2bc///histone cluster 1, H2bi///histone cluster 1, H2be///histone cluster 1, H2bf///histone cluster 1, H2bg"
"219581_at"	2.99461225559457e-08	2.66187756052851e-10	23.9959228713249	14.3542552284152	1.21674597874078	"TSEN2"	"tRNA splicing endonuclease subunit 2"
"206910_x_at"	2.99885570778256e-08	2.67113439358044e-10	-23.9876160480102	14.350712508352	-1.50660799139354	"CFHR2"	"complement factor H related 2"
"218631_at"	3.01548566294301e-08	2.69534829519861e-10	-23.9660355891891	14.3415024879627	-2.02184967130336	"AVPI1"	"arginine vasopressin induced 1"
"234334_s_at"	3.01548566294301e-08	2.69697757508758e-10	-23.9645911462777	14.340885708422	-2.50928519897396	"LAMB4"	"laminin subunit beta 4"
"225112_at"	3.01853899316879e-08	2.70522927599946e-10	23.9572902413785	14.3377675833378	1.7261029063467	"ABI2"	"abl-interactor 2"
"209940_at"	3.02741354943596e-08	2.71871980388305e-10	-23.9454065878026	14.3326899855832	-1.78470435642608	"PARP3"	"poly(ADP-ribose) polymerase family member 3"
"205801_s_at"	3.04837812801971e-08	2.75047099072744e-10	-23.9176906346443	14.3208368419672	-5.33998420324424	"RASGRP3"	"RAS guanyl releasing protein 3"
"235111_at"	3.04837812801971e-08	2.75400379172587e-10	-23.914628522844	14.3195263565774	-1.71982962096064	"LSAMP"	"limbic system-associated membrane protein"
"209440_at"	3.04837812801971e-08	2.75562810447827e-10	23.9132220689286	14.3189243776384	1.93386204665483	"PRPS1"	"phosphoribosyl pyrophosphate synthetase 1"
"220351_at"	3.04837812801971e-08	2.7617396200168e-10	-23.9079383855117	14.3166625503726	-2.97584392034324	"ACKR4"	"atypical chemokine receptor 4"
"225435_at"	3.04837812801971e-08	2.76542396250164e-10	23.9047592944541	14.3153013871963	3.22057255784974	"SSR1"	"signal sequence receptor subunit 1"
"208744_x_at"	3.04975875159283e-08	2.77225441159878e-10	23.8988778051162	14.3127826369601	1.74693996915898	"HSPH1"	"heat shock protein family H (Hsp110) member 1"
"219352_at"	3.06246880442382e-08	2.79094186708983e-10	-23.8828674694983	14.3059227476399	-2.97654515254885	"HERC6"	"HECT and RLD domain containing E3 ubiquitin protein ligase family member 6"
"219202_at"	3.06246880442382e-08	2.79533985213676e-10	-23.8791166154589	14.3043149016385	-1.47905188880248	"RHBDF2"	"rhomboid 5 homolog 2"
"222824_at"	3.06246880442382e-08	2.80061161812878e-10	23.874629068901	14.3023908990093	1.72345774304857	"NUDT5"	"nudix hydrolase 5"
"223784_at"	3.06479397404187e-08	2.80834344946498e-10	-23.8680641396708	14.2995755170939	-3.07294419964926	"TMEM27"	"transmembrane protein 27"
"209640_at"	3.07696717307349e-08	2.82512578122157e-10	-23.8538825689502	14.2934908164502	-3.09509980189789	"PML"	"promyelocytic leukemia"
"205768_s_at"	3.08550468303253e-08	2.83860787483376e-10	23.842556549259	14.2886284518224	2.18503962564553	"SLC27A2"	"solute carrier family 27 member 2"
"223980_s_at"	3.09791761704477e-08	2.86286985180937e-10	-23.8223223903218	14.2799354165647	-3.97475582808952	"SP110"	"SP110 nuclear body protein"
"1560033_at"	3.09791761704477e-08	2.86494187825827e-10	-23.8206030700634	14.2791963850196	-3.72689143230083	"MCCC2"	"methylcrotonoyl-CoA carboxylase 2"
"1552703_s_at"	3.09791761704477e-08	2.86702572331898e-10	-23.8188753176369	14.278453669929	-2.04646135850284	"CARD16///CASP1"	"caspase recruitment domain family member 16///caspase 1"
"238755_at"	3.11807816637903e-08	2.89138661244475e-10	-23.798778829203	14.2698103683865	-2.33908309733549	"RASSF10"	"Ras association domain family member 10"
"1553559_at"	3.12178736663927e-08	2.90053586145907e-10	-23.7912790807853	14.2665827451385	-3.12164802315615	"TMEM171"	"transmembrane protein 171"
"213361_at"	3.16141660641234e-08	2.94313864227505e-10	-23.7566953821394	14.2516846826873	-1.97194293032946	"TDRD7"	"tudor domain containing 7"
"1552749_a_at"	3.16311437113883e-08	2.9569392681094e-10	-23.745610018692	14.24690425638	-1.97107054905382	"KLC3"	"kinesin light chain 3"
"226782_at"	3.16311437113883e-08	2.96160208351774e-10	-23.7418774255225	14.2452940700145	-1.47024435732707	"SLC25A30"	"solute carrier family 25 member 30"
"1562899_at"	3.16311437113883e-08	2.96207509469242e-10	-23.7414991391669	14.2451308672723	-1.94604691947669	""	""
"238733_at"	3.20011634285929e-08	3.00257829700378e-10	23.7093504316457	14.2312506222117	2.83330850335844	"MDM2"	"MDM2 proto-oncogene"
"230314_at"	3.21968870804587e-08	3.02683126828638e-10	-23.6903268656175	14.2230274399416	-2.90925404323251	""	""
